timestamp,air_temp_c,humidity_pct,wind_speed_ms,solar_radiation,utci
2018-07-13 02:00:00,22.1,79,8.4,0.0,21.16
2018-07-13 03:00:00,21.4,84,5.4,0.0,21.459999999999997
2018-07-13 04:00:00,20.1,86,6.6,0.0,19.84
2018-07-13 05:00:00,19.5,87,6.6,0.0,19.259999999999998
2018-07-13 06:00:00,19.5,86,6.1,0.0,19.39
2018-07-13 07:00:00,19.1,87,5.8,0.0,19.1
2018-07-13 08:00:00,18.8,88,5.8,0.0,18.820000000000004
2018-07-13 09:00:00,18.5,89,5.5,0.0,18.630000000000003
2018-07-13 10:00:00,18.2,91,5.2,3.0,18.469
2018-07-13 11:00:00,20.5,82,3.7,85.0,21.285
2018-07-13 12:00:00,22.1,73,2.5,245.0,23.545
2018-07-13 13:00:00,23.6,68,2.1,413.0,25.569000000000003
2018-07-13 14:00:00,25.2,63,4.7,582.0,26.796
2018-07-13 15:00:00,26.2,58,6.2,631.0,27.393
2018-07-13 16:00:00,26.7,55,9.6,685.0,26.975
2018-07-13 17:00:00,26.8,54,12.7,751.0,26.323000000000004
2018-07-13 18:00:00,26.9,52,13.5,656.0,25.857999999999997
2018-07-13 19:00:00,26.9,52,19.0,733.0,24.439
2018-07-13 20:00:00,26.4,51,19.8,686.0,23.537999999999997
2018-07-13 21:00:00,26.1,50,20.4,579.0,22.717000000000006
2018-07-13 22:00:00,25.5,50,21.3,433.0,21.409
2018-07-13 23:00:00,24.6,54,17.1,245.0,21.285
2018-07-14 00:00:00,24.0,63,12.8,84.0,21.672
2018-07-14 01:00:00,22.8,68,14.5,4.0,19.822000000000003
2018-07-14 02:00:00,22.3,69,15.2,0.0,19.12
2018-07-14 03:00:00,21.8,69,13.7,0.0,19.07
2018-07-14 04:00:00,21.2,69,11.9,0.0,19.009999999999998
2018-07-14 05:00:00,20.9,67,11.4,0.0,18.82
2018-07-14 06:00:00,20.6,66,11.2,0.0,18.560000000000002
2018-07-14 07:00:00,20.2,69,10.0,0.0,18.58
2018-07-14 08:00:00,19.8,74,9.6,0.0,18.400000000000002
2018-07-14 09:00:00,19.6,75,9.6,0.0,18.220000000000002
2018-07-14 10:00:00,19.5,75,9.5,3.0,18.159
2018-07-14 11:00:00,20.6,68,10.8,78.0,18.954
2018-07-14 12:00:00,22.9,63,10.2,232.0,21.796000000000003
2018-07-14 13:00:00,24.7,60,11.0,377.0,23.730999999999998
2018-07-14 14:00:00,26.6,55,10.5,482.0,25.996000000000006
2018-07-14 15:00:00,28.9,47,11.4,725.0,28.595000000000002
2018-07-14 16:00:00,30.1,42,13.0,839.0,29.557000000000002
2018-07-14 17:00:00,31.6,36,12.5,895.0,31.255
2018-07-14 18:00:00,30.5,43,19.7,601.0,27.253
2018-07-14 19:00:00,29.2,49,27.9,675.0,23.835
2018-07-14 20:00:00,29.0,52,26.3,596.0,23.938
2018-07-14 21:00:00,28.9,53,23.7,600.0,24.65
2018-07-14 22:00:00,29.8,49,19.4,384.0,26.112000000000002
2018-07-14 23:00:00,29.7,41,20.3,204.0,25.041999999999998
2018-07-15 00:00:00,28.4,50,15.3,79.0,25.046999999999997
2018-07-15 01:00:00,27.2,50,15.1,3.0,23.679000000000002
2018-07-15 02:00:00,26.2,53,11.7,0.0,23.75
2018-07-15 03:00:00,25.4,56,8.8,0.0,23.88
2018-07-15 04:00:00,24.6,65,5.8,0.0,24.160000000000004
2018-07-15 05:00:00,23.8,73,7.4,0.0,23.040000000000003
2018-07-15 06:00:00,22.6,86,6.2,0.0,22.46
2018-07-15 07:00:00,22.5,87,5.5,0.0,22.59
2018-07-15 08:00:00,22.1,85,6.7,0.0,21.79
2018-07-15 09:00:00,21.5,83,9.0,0.0,20.46
2018-07-15 10:00:00,21.0,85,9.4,1.0,19.883
2018-07-15 11:00:00,21.6,83,11.7,37.0,19.861
2018-07-15 12:00:00,22.0,91,10.7,100.0,20.91
2018-07-15 13:00:00,22.4,88,9.9,96.0,21.478
2018-07-15 14:00:00,22.6,86,12.7,175.0,21.035
2018-07-15 15:00:00,23.0,88,16.2,232.0,20.596000000000004
2018-07-15 16:00:00,23.4,88,10.9,168.0,22.394000000000002
2018-07-15 17:00:00,24.5,85,7.3,334.0,25.011999999999997
2018-07-15 18:00:00,26.0,79,9.2,521.0,26.383
2018-07-15 19:00:00,27.2,74,11.7,613.0,27.009
2018-07-15 20:00:00,28.5,68,13.0,652.0,27.916
2018-07-15 21:00:00,29.1,64,14.2,529.0,27.707000000000004
2018-07-15 22:00:00,28.7,66,14.5,301.0,26.573
2018-07-15 23:00:00,28.2,69,9.4,175.0,27.284999999999997
2018-07-16 00:00:00,26.8,72,11.1,53.0,25.069000000000003
2018-07-16 01:00:00,26.0,73,12.6,4.0,23.692
2018-07-16 02:00:00,25.4,76,11.2,0.0,23.56
2018-07-16 03:00:00,24.8,79,11.0,0.0,23.080000000000002
2018-07-16 04:00:00,24.1,83,10.0,0.0,22.76
2018-07-16 05:00:00,23.8,86,9.2,0.0,22.759999999999998
2018-07-16 06:00:00,23.2,89,6.8,0.0,22.94
2018-07-16 07:00:00,22.9,92,7.0,0.0,22.639999999999997
2018-07-16 08:00:00,22.6,93,6.7,0.0,22.450000000000003
2018-07-16 09:00:00,22.4,95,7.9,0.0,21.929999999999996
2018-07-16 10:00:00,22.3,95,8.2,2.0,21.746
2018-07-16 11:00:00,23.5,89,8.6,76.0,22.928000000000004
2018-07-16 12:00:00,25.4,84,4.3,229.0,26.477
2018-07-16 13:00:00,27.1,78,3.9,400.0,28.69
2018-07-16 14:00:00,28.7,71,5.6,563.0,30.128999999999998
2018-07-16 15:00:00,29.8,66,7.1,658.0,30.964000000000002
2018-07-16 16:00:00,30.8,61,9.3,711.0,31.363000000000003
2018-07-16 17:00:00,31.3,59,13.3,791.0,30.863000000000003
2018-07-16 18:00:00,30.4,66,17.7,768.0,28.714
2018-07-16 19:00:00,30.7,65,22.1,712.0,27.506
2018-07-16 20:00:00,30.0,68,22.7,565.0,26.245
2018-07-16 21:00:00,29.1,72,19.8,468.0,26.004
2018-07-16 22:00:00,29.6,71,17.9,301.0,26.553000000000004
2018-07-16 23:00:00,28.7,73,16.6,187.0,25.741
2018-07-17 00:00:00,27.0,82,10.7,70.0,25.64
2018-07-17 01:00:00,27.0,81,15.0,3.0,24.129
2018-07-17 02:00:00,26.5,83,12.6,0.0,24.38
2018-07-17 03:00:00,26.0,86,14.2,0.0,23.46
2018-07-17 04:00:00,25.3,89,11.2,0.0,23.720000000000002
2018-07-17 05:00:00,24.6,92,15.0,0.0,21.94
2018-07-17 06:00:00,24.3,93,13.9,0.0,21.990000000000002
2018-07-17 07:00:00,24.6,92,14.5,0.0,22.090000000000003
2018-07-17 08:00:00,24.5,91,14.7,0.0,21.91
2018-07-17 09:00:00,24.0,92,13.2,0.0,21.88
2018-07-17 10:00:00,23.7,92,12.2,2.0,21.886
2018-07-17 11:00:00,24.4,89,11.5,68.0,22.934
2018-07-17 12:00:00,26.0,84,12.6,206.0,24.517999999999997
2018-07-17 13:00:00,27.9,77,16.8,397.0,25.590999999999998
2018-07-17 14:00:00,29.3,72,18.2,500.0,26.78
2018-07-17 15:00:00,30.1,69,19.6,609.0,27.427
2018-07-17 16:00:00,29.9,70,20.3,634.0,27.112
2018-07-17 17:00:00,25.9,88,16.9,316.0,23.538
2018-07-17 18:00:00,26.4,88,7.9,128.0,26.174
2018-07-17 19:00:00,28.2,81,7.7,492.0,28.986
2018-07-17 20:00:00,25.1,92,12.0,217.0,23.991000000000003
2018-07-17 21:00:00,23.5,95,11.1,5.0,22.085
2018-07-17 22:00:00,24.0,92,6.9,62.0,23.956
2018-07-17 23:00:00,24.3,91,7.6,68.0,24.044
2018-07-18 00:00:00,23.5,94,10.5,34.0,22.332
2018-07-18 01:00:00,23.0,95,9.1,3.0,22.179
2018-07-18 02:00:00,23.1,95,9.7,0.0,22.09
2018-07-18 03:00:00,23.5,94,10.6,0.0,22.2
2018-07-18 04:00:00,23.0,92,9.5,0.0,21.99
2018-07-18 05:00:00,21.9,93,4.5,0.0,22.409999999999997
2018-07-18 06:00:00,22.0,93,5.8,0.0,22.12
2018-07-18 07:00:00,22.0,88,13.0,0.0,19.860000000000003
2018-07-18 08:00:00,20.4,80,15.8,0.0,17.259999999999998
2018-07-18 09:00:00,19.4,80,15.1,0.0,16.47
2018-07-18 10:00:00,18.8,80,15.1,2.0,15.876000000000003
2018-07-18 11:00:00,19.4,79,14.8,78.0,16.773999999999997
2018-07-18 12:00:00,21.5,74,16.0,240.0,18.9
2018-07-18 13:00:00,23.2,68,19.8,425.0,19.894999999999996
2018-07-18 14:00:00,24.6,61,18.1,557.0,22.061
2018-07-18 15:00:00,25.8,54,19.3,685.0,23.145000000000003
2018-07-18 16:00:00,26.9,50,18.8,851.0,24.813
2018-07-18 17:00:00,27.4,44,19.8,816.0,24.787999999999997
2018-07-18 18:00:00,27.8,40,18.4,817.0,25.531000000000002
2018-07-18 19:00:00,28.6,38,13.4,799.0,27.737000000000002
2018-07-18 20:00:00,29.1,35,13.7,702.0,27.796
2018-07-18 21:00:00,28.9,35,15.6,558.0,26.593999999999998
2018-07-18 22:00:00,28.2,37,15.6,436.0,25.567999999999998
2018-07-18 23:00:00,26.8,41,14.7,253.0,23.969
2018-07-19 00:00:00,24.8,47,8.4,88.0,23.484
2018-07-19 01:00:00,22.5,58,6.9,4.0,21.602
2018-07-19 02:00:00,22.1,58,11.3,0.0,19.87
2018-07-19 03:00:00,21.1,59,11.1,0.0,18.950000000000003
2018-07-19 04:00:00,20.5,61,10.8,0.0,18.479999999999997
2018-07-19 05:00:00,19.9,61,10.9,0.0,17.849999999999998
2018-07-19 06:00:00,19.0,65,10.2,0.0,17.240000000000002
2018-07-19 07:00:00,18.4,71,9.1,0.0,17.09
2018-07-19 08:00:00,18.0,76,9.9,0.0,16.55
2018-07-19 09:00:00,17.7,78,11.2,0.0,15.899999999999999
2018-07-19 10:00:00,17.5,78,12.3,2.0,15.376
2018-07-19 11:00:00,18.2,76,12.4,80.0,16.24
2018-07-19 12:00:00,20.0,67,9.4,245.0,19.255
2018-07-19 13:00:00,21.5,56,9.9,433.0,20.949
2018-07-19 14:00:00,23.0,48,9.5,614.0,22.951999999999998
2018-07-19 15:00:00,24.3,42,7.1,766.0,25.308
2018-07-19 16:00:00,25.2,40,4.3,876.0,27.338
2018-07-19 17:00:00,25.9,40,3.2,934.0,28.541999999999998
2018-07-19 18:00:00,26.5,38,5.0,936.0,28.568
2018-07-19 19:00:00,26.8,40,8.7,881.0,27.633000000000003
2018-07-19 20:00:00,26.5,44,12.6,772.0,25.915999999999997
2018-07-19 21:00:00,26.1,44,14.5,620.0,24.490000000000002
2018-07-19 22:00:00,25.5,46,14.8,443.0,23.309
2018-07-19 23:00:00,24.0,53,14.6,256.0,21.448
2018-07-20 00:00:00,23.4,61,11.7,89.0,21.377
2018-07-20 01:00:00,22.0,72,10.5,3.0,20.299000000000003
2018-07-20 02:00:00,21.4,80,8.0,0.0,20.6
2018-07-20 03:00:00,20.9,84,7.4,0.0,20.36
2018-07-20 04:00:00,20.4,86,6.9,0.0,20.049999999999997
2018-07-20 05:00:00,19.9,88,6.1,0.0,19.830000000000002
2018-07-20 06:00:00,18.9,90,5.6,0.0,19.02
2018-07-20 07:00:00,18.2,91,5.9,0.0,18.25
2018-07-20 08:00:00,18.0,91,5.9,0.0,18.05
2018-07-20 09:00:00,17.4,92,6.5,0.0,17.29
2018-07-20 10:00:00,18.4,88,4.7,2.0,18.756
2018-07-20 11:00:00,19.8,84,3.8,77.0,20.571
2018-07-20 12:00:00,21.0,82,3.8,240.0,22.22
2018-07-20 13:00:00,22.6,75,3.9,425.0,24.205
2018-07-20 14:00:00,24.2,66,4.0,603.0,26.129
2018-07-20 15:00:00,25.8,53,5.9,755.0,27.355
2018-07-20 16:00:00,26.5,48,11.4,839.0,26.557
2018-07-20 17:00:00,25.6,56,18.0,732.0,23.516000000000005
2018-07-20 18:00:00,25.6,47,19.2,724.0,22.952
2018-07-20 19:00:00,26.0,45,19.8,861.0,23.543
2018-07-20 20:00:00,25.6,45,20.0,761.0,22.783
2018-07-20 21:00:00,25.0,46,19.6,620.0,21.900000000000002
2018-07-20 22:00:00,24.1,50,19.0,446.0,20.738000000000003
2018-07-20 23:00:00,23.0,59,17.7,258.0,19.644000000000002
2018-07-21 00:00:00,22.2,68,9.7,88.0,20.913999999999998
2018-07-21 01:00:00,20.6,78,6.9,3.0,20.099
2018-07-21 02:00:00,20.0,83,6.1,0.0,19.830000000000002
2018-07-21 03:00:00,19.5,86,6.1,0.0,19.39
2018-07-21 04:00:00,19.5,87,6.6,0.0,19.259999999999998
2018-07-21 05:00:00,19.9,84,7.1,0.0,19.45
2018-07-21 06:00:00,19.4,85,6.7,0.0,19.089999999999996
2018-07-21 07:00:00,19.0,86,6.2,0.0,18.86
2018-07-21 08:00:00,19.1,85,6.7,0.0,18.79
2018-07-21 09:00:00,18.7,87,7.6,0.0,18.159999999999997
2018-07-21 10:00:00,18.2,86,10.1,1.0,16.892999999999997
2018-07-21 11:00:00,19.3,79,11.5,71.0,17.643000000000004
2018-07-21 12:00:00,21.4,65,13.3,235.0,19.415
2018-07-21 13:00:00,22.3,56,13.9,420.0,20.51
2018-07-21 14:00:00,23.0,55,16.8,519.0,20.617
2018-07-21 15:00:00,24.1,50,17.6,709.0,21.947
2018-07-21 16:00:00,24.9,46,18.9,837.0,22.661
2018-07-21 17:00:00,25.1,45,19.8,876.0,22.688
2018-07-21 18:00:00,24.7,46,21.7,790.0,21.48
2018-07-21 19:00:00,24.0,50,22.1,585.0,20.125
2018-07-21 20:00:00,24.2,51,23.3,683.0,20.278999999999996
2018-07-21 21:00:00,23.2,58,24.4,435.0,18.345
2018-07-21 22:00:00,22.4,64,21.0,189.0,17.947
2018-07-21 23:00:00,21.1,74,18.3,40.0,17.210000000000004
2018-07-22 00:00:00,19.9,83,21.1,10.0,15.259999999999998
2018-07-22 01:00:00,19.1,89,24.2,1.0,13.623000000000003
2018-07-22 02:00:00,19.4,93,26.7,0.0,13.249999999999998
2018-07-22 03:00:00,19.9,94,28.3,0.0,13.289999999999997
2018-07-22 04:00:00,20.5,94,31.5,0.0,12.93
2018-07-22 05:00:00,20.6,94,33.9,0.0,12.31
2018-07-22 06:00:00,20.7,95,32.9,0.0,12.729999999999999
2018-07-22 07:00:00,21.8,95,28.7,0.0,15.09
2018-07-22 08:00:00,22.9,93,28.0,0.0,16.36
2018-07-22 09:00:00,23.0,92,30.2,0.0,15.780000000000001
2018-07-22 10:00:00,23.1,87,32.8,1.0,15.003000000000002
2018-07-22 11:00:00,23.0,88,32.4,20.0,15.100000000000003
2018-07-22 12:00:00,23.0,86,21.8,104.0,18.492
2018-07-22 13:00:00,23.2,89,23.8,258.0,18.614
2018-07-22 14:00:00,23.4,84,19.4,249.0,20.006999999999998
2018-07-22 15:00:00,24.6,76,22.1,627.0,21.371000000000002
2018-07-22 16:00:00,25.9,71,20.2,555.0,22.925
2018-07-22 17:00:00,26.9,70,25.9,794.0,22.912
2018-07-22 18:00:00,27.1,71,25.8,763.0,23.069000000000003
2018-07-22 19:00:00,27.0,74,28.7,701.0,21.973000000000003
2018-07-22 20:00:00,25.9,83,29.2,539.0,20.416999999999998
2018-07-22 21:00:00,25.5,86,24.2,392.0,21.136
2018-07-22 22:00:00,24.5,88,22.4,143.0,19.969
2018-07-22 23:00:00,24.3,89,24.2,142.0,19.246
2018-07-23 00:00:00,22.9,96,19.9,30.0,18.94
2018-07-23 01:00:00,23.0,96,23.4,1.0,17.903000000000002
2018-07-23 02:00:00,23.5,94,21.9,0.0,18.81
2018-07-23 03:00:00,23.1,94,18.7,0.0,19.37
2018-07-23 04:00:00,22.9,96,16.9,0.0,19.75
2018-07-23 05:00:00,23.2,95,19.3,0.0,19.31
2018-07-23 06:00:00,23.2,94,17.3,0.0,19.889999999999997
2018-07-23 07:00:00,23.7,94,19.6,0.0,19.7
2018-07-23 08:00:00,23.5,94,22.1,0.0,18.75
2018-07-23 09:00:00,23.3,94,19.7,0.0,19.27
2018-07-23 10:00:00,23.0,96,22.7,0.0,18.110000000000003
2018-07-23 11:00:00,22.5,96,22.1,14.0,17.832000000000004
2018-07-23 12:00:00,22.9,94,11.3,32.0,21.485999999999997
2018-07-23 13:00:00,23.1,95,11.4,21.0,21.642999999999997
2018-07-23 14:00:00,23.5,94,14.9,147.0,21.351
2018-07-23 15:00:00,23.5,96,19.5,230.0,20.26
2018-07-23 16:00:00,23.2,96,17.7,156.0,20.278
2018-07-23 17:00:00,24.5,91,18.7,228.0,21.394000000000002
2018-07-23 18:00:00,25.5,88,24.5,314.0,20.852000000000004
2018-07-23 19:00:00,25.8,86,25.9,511.0,21.283
2018-07-23 20:00:00,25.9,84,25.4,384.0,21.112000000000002
2018-07-23 21:00:00,25.5,84,27.0,264.0,19.872
2018-07-23 22:00:00,25.2,85,26.9,261.0,19.613
2018-07-23 23:00:00,25.0,86,24.6,171.0,19.853
2018-07-24 00:00:00,23.8,91,19.0,51.0,20.073
2018-07-24 01:00:00,23.4,93,17.6,1.0,19.982999999999997
2018-07-24 02:00:00,23.3,92,17.9,0.0,19.770000000000003
2018-07-24 03:00:00,23.3,92,18.7,0.0,19.53
2018-07-24 04:00:00,23.2,92,19.5,0.0,19.189999999999998
2018-07-24 05:00:00,22.9,94,19.2,0.0,19.019999999999996
2018-07-24 06:00:00,22.8,94,20.0,0.0,18.68
2018-07-24 07:00:00,22.9,94,21.7,0.0,18.269999999999996
2018-07-24 08:00:00,22.9,95,22.4,0.0,18.08
2018-07-24 09:00:00,23.0,94,21.6,0.0,18.4
2018-07-24 10:00:00,22.9,94,19.7,0.0,18.869999999999997
2018-07-24 11:00:00,23.3,93,19.2,36.0,19.508
2018-07-24 12:00:00,24.1,93,17.1,107.0,21.151000000000003
2018-07-24 13:00:00,24.9,90,17.7,173.0,21.909
2018-07-24 14:00:00,24.6,90,20.0,138.0,20.814000000000004
2018-07-24 15:00:00,25.7,85,23.7,301.0,21.192999999999998
2018-07-24 16:00:00,26.6,79,29.5,678.0,21.363999999999997
2018-07-24 17:00:00,26.7,79,30.5,692.0,21.206000000000003
2018-07-24 18:00:00,26.8,79,30.6,643.0,21.129
2018-07-24 19:00:00,26.9,78,31.6,697.0,21.070999999999998
2018-07-24 20:00:00,26.5,79,32.4,636.0,20.268
2018-07-24 21:00:00,26.1,81,31.4,505.0,19.815000000000005
2018-07-24 22:00:00,25.5,84,28.9,364.0,19.601999999999997
2018-07-24 23:00:00,25.0,87,23.2,193.0,20.358999999999998
2018-07-25 00:00:00,24.2,90,19.5,66.0,20.348
2018-07-25 01:00:00,23.8,91,17.3,1.0,20.433
2018-07-25 02:00:00,23.5,91,16.9,0.0,20.25
2018-07-25 03:00:00,23.5,92,18.5,0.0,19.79
2018-07-25 04:00:00,23.3,93,20.5,0.0,19.01
2018-07-25 05:00:00,23.2,92,22.2,0.0,18.38
2018-07-25 06:00:00,23.3,91,23.0,0.0,18.220000000000002
2018-07-25 07:00:00,23.3,92,22.4,0.0,18.42
2018-07-25 08:00:00,23.0,93,24.6,0.0,17.48
2018-07-25 09:00:00,22.7,94,22.7,0.0,17.77
2018-07-25 10:00:00,22.5,95,20.7,0.0,18.189999999999998
2018-07-25 11:00:00,22.5,96,20.9,10.0,18.180000000000003
2018-07-25 12:00:00,23.5,95,14.8,41.0,21.083
2018-07-25 13:00:00,23.6,93,20.4,143.0,19.769000000000002
2018-07-25 14:00:00,23.1,96,20.2,152.0,19.416000000000004
2018-07-25 15:00:00,23.4,96,20.4,97.0,19.491000000000003
2018-07-25 16:00:00,23.9,92,21.0,112.0,19.775999999999996
2018-07-25 17:00:00,24.5,90,19.8,251.0,21.113
2018-07-25 18:00:00,24.0,94,18.3,148.0,20.834
2018-07-25 19:00:00,24.1,92,22.5,157.0,19.661
2018-07-25 20:00:00,23.8,94,25.1,124.0,18.522
2018-07-25 21:00:00,23.8,94,21.7,87.0,19.431
2018-07-25 22:00:00,23.6,94,20.7,98.0,19.564
2018-07-25 23:00:00,23.1,95,21.8,35.0,18.565
2018-07-26 00:00:00,22.9,92,15.0,13.0,20.279
2018-07-26 01:00:00,22.5,95,10.8,0.0,21.159999999999997
2018-07-26 02:00:00,22.4,96,14.0,0.0,20.12
2018-07-26 03:00:00,22.1,97,13.0,0.0,20.140000000000004
2018-07-26 04:00:00,22.0,97,12.3,0.0,20.25
2018-07-26 05:00:00,22.0,97,10.8,0.0,20.700000000000003
2018-07-26 06:00:00,22.0,97,8.4,0.0,21.42
2018-07-26 07:00:00,21.9,96,7.6,0.0,21.54
2018-07-26 08:00:00,22.0,96,10.6,0.0,20.740000000000002
2018-07-26 09:00:00,21.8,96,10.2,0.0,20.66
2018-07-26 10:00:00,21.7,96,11.8,0.0,20.08
2018-07-26 11:00:00,22.0,95,12.0,35.0,20.404999999999998
2018-07-26 12:00:00,23.0,92,12.6,148.0,21.503999999999998
2018-07-26 13:00:00,23.8,89,9.6,199.0,23.297000000000004
2018-07-26 14:00:00,24.3,85,7.6,230.0,24.41
2018-07-26 15:00:00,24.8,82,7.2,280.0,25.12
2018-07-26 16:00:00,25.3,80,8.5,359.0,25.427
2018-07-26 17:00:00,25.4,80,10.5,264.0,24.642000000000003
2018-07-26 18:00:00,26.6,75,12.4,594.0,26.162000000000003
2018-07-26 19:00:00,27.9,68,11.0,705.0,28.074999999999996
2018-07-26 20:00:00,28.6,62,10.0,647.0,28.781
2018-07-26 21:00:00,28.9,60,10.4,521.0,28.542999999999996
2018-07-26 22:00:00,28.9,60,8.5,367.0,28.650999999999996
2018-07-26 23:00:00,28.1,67,6.0,220.0,28.3
2018-07-27 00:00:00,26.7,74,9.7,72.0,25.486
2018-07-27 01:00:00,25.9,80,9.2,1.0,24.743000000000002
2018-07-27 02:00:00,25.5,82,8.2,0.0,24.68
2018-07-27 03:00:00,24.9,83,8.2,0.0,24.099999999999998
2018-07-27 04:00:00,24.1,86,9.1,0.0,23.09
2018-07-27 05:00:00,23.5,88,8.8,0.0,22.62
2018-07-27 06:00:00,23.0,90,8.4,0.0,22.28
2018-07-27 07:00:00,22.5,92,7.6,0.0,22.06
2018-07-27 08:00:00,22.1,93,6.8,0.0,21.92
2018-07-27 09:00:00,21.5,93,5.5,0.0,21.71
2018-07-27 10:00:00,21.0,94,4.4,0.0,21.56
2018-07-27 11:00:00,22.5,92,6.6,62.0,22.546
2018-07-27 12:00:00,24.3,89,5.6,215.0,25.045
2018-07-27 13:00:00,25.8,85,7.1,398.0,26.564
2018-07-27 14:00:00,27.1,78,9.5,569.0,27.517
2018-07-27 15:00:00,28.5,68,10.7,697.0,28.741
2018-07-27 16:00:00,29.0,64,11.7,669.0,28.777000000000005
2018-07-27 17:00:00,29.2,63,13.8,685.0,28.375
2018-07-27 18:00:00,27.9,74,16.2,580.0,26.259999999999998
2018-07-27 19:00:00,28.2,71,18.2,519.0,25.716999999999995
2018-07-27 20:00:00,27.6,76,18.0,514.0,25.262000000000004
2018-07-27 21:00:00,27.8,73,15.2,353.0,25.759000000000004
2018-07-27 22:00:00,27.3,74,11.9,259.0,25.987000000000002
2018-07-27 23:00:00,26.5,83,6.0,119.0,26.717
2018-07-28 00:00:00,24.8,89,2.9,43.0,25.839000000000002
2018-07-28 01:00:00,23.9,93,4.3,0.0,24.47
2018-07-28 02:00:00,23.2,96,2.9,0.0,24.249999999999996
2018-07-28 03:00:00,23.1,94,2.8,0.0,24.14
2018-07-28 04:00:00,23.1,91,5.2,0.0,23.360000000000003
2018-07-28 05:00:00,22.5,94,2.1,0.0,23.75
2018-07-28 06:00:00,22.5,92,2.5,0.0,23.59
2018-07-28 07:00:00,22.1,94,3.3,0.0,22.990000000000002
2018-07-28 08:00:00,21.9,94,3.6,0.0,22.699999999999996
2018-07-28 09:00:00,21.1,96,3.9,0.0,21.85
2018-07-28 10:00:00,21.3,93,3.4,0.0,22.14
2018-07-28 11:00:00,22.3,91,2.0,54.0,23.682
2018-07-28 12:00:00,23.0,85,1.0,188.0,24.964
2018-07-28 13:00:00,24.0,81,3.6,330.0,25.529999999999998
2018-07-28 14:00:00,25.2,77,3.1,517.0,27.360999999999997
2018-07-28 15:00:00,26.1,73,3.6,608.0,28.304000000000006
2018-07-28 16:00:00,27.1,67,4.5,655.0,29.055
2018-07-28 17:00:00,27.7,68,5.6,755.0,29.645
2018-07-28 18:00:00,27.9,68,7.6,644.0,28.911999999999995
2018-07-28 19:00:00,28.3,67,10.4,636.0,28.428
2018-07-28 20:00:00,27.7,70,15.9,512.0,25.866
2018-07-28 21:00:00,26.0,76,14.4,408.0,24.424
2018-07-28 22:00:00,25.0,82,9.1,254.0,24.672
2018-07-28 23:00:00,24.8,83,11.6,169.0,23.487000000000002
2018-07-29 00:00:00,24.5,88,11.4,64.0,23.032000000000004
2018-07-29 01:00:00,24.1,90,10.9,1.0,22.633000000000003
2018-07-29 02:00:00,24.4,91,10.3,0.0,23.13
2018-07-29 03:00:00,23.7,87,8.9,0.0,22.769999999999996
2018-07-29 04:00:00,22.6,81,7.9,0.0,21.85
2018-07-29 05:00:00,21.7,80,9.4,0.0,20.48
2018-07-29 06:00:00,21.4,83,11.6,0.0,19.58
2018-07-29 07:00:00,20.9,85,12.2,0.0,18.939999999999998
2018-07-29 08:00:00,20.5,89,10.6,0.0,19.1
2018-07-29 09:00:00,20.0,90,10.2,0.0,18.740000000000002
2018-07-29 10:00:00,19.5,88,11.5,0.0,17.810000000000002
2018-07-29 11:00:00,19.9,83,13.2,60.0,17.779999999999998
2018-07-29 12:00:00,21.6,79,12.5,200.0,20.03
2018-07-29 13:00:00,22.8,72,12.8,362.0,21.486
2018-07-29 14:00:00,23.8,64,12.5,498.0,22.824
2018-07-29 15:00:00,24.6,60,8.9,624.0,25.002000000000002
2018-07-29 16:00:00,25.6,56,6.9,806.0,27.068
2018-07-29 17:00:00,26.5,52,7.9,876.0,27.798
2018-07-29 18:00:00,27.4,48,12.2,851.0,27.253
2018-07-29 19:00:00,27.4,47,13.3,639.0,26.267000000000003
2018-07-29 20:00:00,27.5,47,14.1,575.0,25.935000000000002
2018-07-29 21:00:00,27.4,47,11.3,396.0,26.137999999999998
2018-07-29 22:00:00,27.0,50,9.9,318.0,25.984
2018-07-29 23:00:00,26.2,60,5.4,161.0,26.262999999999998
2018-07-30 00:00:00,24.9,66,5.2,60.0,24.84
2018-07-30 01:00:00,23.6,74,6.6,1.0,23.103
2018-07-30 02:00:00,25.0,60,4.0,0.0,25.0
2018-07-30 03:00:00,21.4,80,7.0,0.0,20.9
2018-07-30 04:00:00,21.2,79,5.5,0.0,21.130000000000003
2018-07-30 05:00:00,19.9,84,5.6,0.0,19.9
2018-07-30 06:00:00,20.1,82,5.0,0.0,20.240000000000002
2018-07-30 07:00:00,19.5,87,4.7,0.0,19.83
2018-07-30 08:00:00,19.4,88,4.6,0.0,19.78
2018-07-30 09:00:00,19.0,89,5.1,0.0,19.25
2018-07-30 10:00:00,18.9,92,5.4,0.0,19.119999999999997
2018-07-30 11:00:00,21.1,88,4.9,55.0,21.555000000000003
2018-07-30 12:00:00,22.3,82,5.8,192.0,22.776000000000003
2018-07-30 13:00:00,24.0,74,3.8,372.0,25.456
2018-07-30 14:00:00,25.5,64,5.0,512.0,26.816000000000003
2018-07-30 15:00:00,26.0,59,6.6,395.0,26.384999999999998
2018-07-30 16:00:00,26.2,56,8.5,417.0,26.021
2018-07-30 17:00:00,26.3,58,9.2,414.0,25.942000000000004
2018-07-30 18:00:00,26.2,59,11.1,426.0,25.328
2018-07-30 19:00:00,25.8,60,10.9,312.0,24.666
2018-07-30 20:00:00,25.4,63,11.1,278.0,24.164
